PMID,Treatment,Diagnosis,Prevention,Mechanism,Transmission,Epidemic Forecasting,Case Report
32414544,0,0,1,0,0,0,0
32638199,0,0,1,0,0,0,0
32730219,0,0,1,0,0,1,0
32394639,1,0,0,1,0,0,0
32564248,0,0,1,0,0,0,0
32839726,1,1,0,1,0,0,0
32992075,1,0,0,0,0,0,0
32699321,1,0,0,1,0,0,0
32763446,0,1,0,0,0,0,0
32921713,0,1,0,0,0,0,0
33003471,1,0,0,1,0,0,0
32380315,1,0,0,0,0,0,0
32833772,1,0,0,0,0,0,0
32582766,1,0,1,1,0,0,0
32834250,0,0,0,0,0,1,0
32543328,0,0,0,0,0,0,1
32609145,0,0,1,0,0,0,0
32515076,0,0,0,0,0,0,1
32311114,0,0,1,0,0,0,0
32584441,1,1,0,1,0,0,0
32343222,0,0,1,0,0,0,0
32913561,0,1,0,0,0,0,0
32619167,1,0,0,0,0,0,0
32725271,0,1,1,0,0,0,0
32367793,0,0,0,0,1,0,0
32706087,1,0,0,0,0,0,0
32666092,0,1,0,0,0,0,0
32302782,1,1,0,0,0,0,0
32444504,0,0,1,0,0,0,0
32633583,0,0,1,0,0,0,0
32344657,0,0,1,0,0,0,0
32859813,0,0,1,0,0,0,0
32784110,0,0,0,0,0,0,1
32695324,1,1,0,0,0,0,0
32223871,0,1,0,0,0,0,0
32874913,1,0,0,0,0,0,0
32995660,1,0,0,1,0,0,0
32977538,0,0,1,0,0,0,0
32416769,1,0,0,0,0,0,0
32900009,0,0,1,0,0,0,0
32611558,0,1,0,0,0,0,0
32686375,0,0,0,0,0,0,1
32453695,0,0,0,0,0,0,1
33054263,0,0,1,0,0,0,0
32567722,0,0,1,0,0,0,0
32730110,0,1,0,0,0,0,0
33031341,1,0,0,0,0,0,0
32274964,1,0,0,1,0,0,0
32846843,1,1,1,0,0,0,0
32838391,0,0,1,0,0,0,0
32224310,0,1,1,0,0,0,0
32945590,1,0,0,0,0,0,0
33032876,0,0,1,0,0,0,0
32664787,0,0,1,0,0,0,0
32891798,0,0,1,0,0,0,0
32793245,1,0,0,0,0,0,0
32544648,0,0,1,0,0,0,0
32368928,0,1,0,0,0,0,0
33025825,0,0,1,0,0,0,0
32904031,1,1,0,0,0,0,0
32583465,0,0,1,0,0,0,0
32755844,1,0,0,0,0,0,0
33024281,0,0,0,1,0,0,0
33021856,0,0,0,0,0,0,1
32839867,1,0,0,0,0,0,0
32604404,0,0,1,0,1,0,0
32405620,0,0,1,0,0,0,0
32665934,0,0,0,0,0,0,1
32949776,0,0,1,0,0,0,0
32801722,1,0,0,0,0,0,0
32698249,1,0,0,1,0,0,0
32443911,1,0,0,1,0,0,0
32483487,0,0,1,0,0,0,0
32460357,0,1,0,0,0,0,0
33047431,1,1,0,0,0,0,0
32907762,1,1,0,0,0,0,0
32850461,0,0,1,0,0,0,0
32320740,1,0,0,0,0,0,0
32912655,1,0,0,0,0,0,0
32568687,1,0,0,1,0,0,0
32785155,0,0,1,0,0,0,0
32664927,0,0,1,0,0,0,0
32965395,1,0,0,0,0,0,0
32883935,1,0,0,1,0,0,0
32924838,0,0,1,0,0,0,0
32364959,0,1,0,0,0,0,0
32958006,0,0,1,0,0,0,0
32917283,0,0,0,1,0,0,0
32586670,1,1,0,0,0,0,0
32661937,0,0,1,0,0,0,0
32977136,1,0,0,0,0,0,0
32096366,0,0,0,1,0,0,0
32895122,0,1,0,0,0,0,0
32921279,0,0,0,1,0,0,0
32985115,0,0,1,0,0,0,0
33040389,0,0,0,0,0,0,1
32783247,1,0,0,1,0,0,0
32372573,1,0,0,0,0,0,0
32929975,1,0,0,0,0,0,0
32313873,0,0,1,0,0,0,0
32850116,1,0,0,0,0,0,0
32987625,0,0,1,0,0,0,0
32662062,0,1,1,0,0,0,0
32835126,1,0,0,1,0,0,0
32905551,1,0,0,1,0,0,0
32356252,1,0,0,1,0,0,0
33045526,1,1,0,0,0,0,0
32909703,0,0,1,1,1,0,0
32335697,0,0,1,0,0,0,0
32696884,1,0,0,0,0,0,0
32892325,0,1,0,0,1,0,0
32433946,1,0,0,1,0,1,0
32780633,0,0,1,0,0,0,0
32430429,0,1,0,0,0,0,0
32383763,1,1,0,0,0,0,0
32485875,0,0,1,0,0,0,0
32567972,1,0,0,1,0,0,0
32593495,0,0,1,0,0,0,0
32204754,0,0,1,0,0,0,0
33015373,0,0,1,0,0,0,0
32393381,1,0,1,0,1,0,0
32379707,0,0,0,0,1,0,0
33057403,0,1,1,0,0,0,0
32965785,1,1,0,0,0,0,0
32373339,0,0,1,0,0,0,0
32951279,0,0,1,0,0,0,0
32980782,0,0,1,0,1,0,0
32407171,0,0,1,0,0,0,0
32503825,0,0,1,0,0,0,0
32721928,1,1,0,0,0,0,0
32335962,0,0,1,0,0,0,0
32452539,1,1,0,1,1,0,0
32568058,0,0,0,1,0,0,0
32643136,0,0,0,0,0,0,1
32349198,0,0,1,0,0,0,0
32508374,0,0,1,0,0,0,0
33028979,1,1,0,1,0,0,0
32283141,0,1,0,0,0,0,0
32837969,1,1,1,0,0,0,0
32563600,0,1,0,0,0,0,0
33070766,0,1,0,0,0,0,0
33069360,1,0,0,1,0,0,0
32694143,1,0,0,1,0,0,0
32657623,1,1,0,0,0,0,0
32994228,0,0,1,0,0,0,0
32623158,0,0,1,0,0,0,0
33003194,1,0,0,0,0,0,0
32704579,0,0,0,0,0,0,1
32760169,0,1,0,0,1,0,0
32889701,1,0,0,0,0,0,0
32723443,1,1,0,1,0,0,0
32364127,0,0,1,0,0,0,0
32892980,0,0,1,0,0,0,0
32580728,0,0,1,0,0,0,0
32615619,0,0,1,0,0,0,0
32958580,1,0,0,1,0,0,0
32767087,0,0,1,0,0,0,0
32711002,0,0,1,0,0,0,0
32893735,1,0,0,1,0,0,0
32518743,0,0,1,0,0,0,0
32703069,1,0,0,0,0,0,0
32412303,0,0,0,1,0,0,0
32972126,1,0,0,1,0,0,0
32627434,0,0,1,0,0,0,0
32574284,0,0,0,0,0,0,1
32959740,0,0,1,0,0,0,0
32618746,0,1,0,0,0,0,0
32576928,1,0,0,1,0,0,0
32832739,0,0,1,0,0,0,0
32913638,0,0,1,0,0,1,0
32993538,0,0,1,0,0,0,0
32335340,0,0,1,0,1,0,0
32837763,0,0,1,0,0,0,0
32516119,0,0,1,0,0,0,0
32893134,0,0,1,0,0,0,0
32683333,1,1,0,1,0,0,0
32253143,0,0,1,0,0,0,0
32904452,0,0,1,0,0,0,0
32626733,1,0,0,1,0,0,0
32904652,0,0,1,0,0,0,0
32719672,1,0,0,1,0,0,0
33073471,0,1,1,0,0,0,0
32416116,1,1,0,0,0,0,0
32501427,1,0,0,1,0,0,0
32344321,1,1,0,0,0,0,0
32592724,0,1,0,0,0,0,0
32448098,1,0,0,1,0,0,0
33073200,1,0,0,1,0,0,0
32341718,0,0,1,0,0,1,0
32498752,0,0,1,0,0,0,0
32568722,1,1,1,0,0,0,0
32521557,0,1,0,0,0,0,0
32551102,0,0,1,0,0,0,0
33011877,0,1,0,0,0,0,0
32634106,0,0,1,0,0,0,0
33044978,0,0,1,0,0,0,0
32983176,1,0,0,1,0,0,0
32833029,0,0,1,0,0,0,0
32255491,1,0,0,1,0,0,0
32474966,0,0,1,0,0,0,0
32275805,0,0,1,0,0,0,0
32911141,0,0,1,0,1,0,0
32628416,0,0,1,0,0,0,0
32591663,0,0,1,0,0,0,0
33063366,0,1,0,0,0,0,0
32369678,0,0,0,1,0,0,0
32940134,1,0,0,1,0,0,0
32668969,1,0,0,1,0,0,0
32107577,0,1,0,1,0,0,0
32945157,0,1,0,0,0,0,0
32650970,0,0,0,0,0,0,1
32656939,1,1,0,1,0,0,0
32443020,0,0,1,0,0,0,0
32343013,0,0,1,0,0,0,0
32821027,0,0,1,0,0,0,0
32365287,0,0,1,0,0,0,0
32387968,0,1,0,0,0,0,0
32334392,0,0,1,0,0,0,0
32903453,0,0,1,0,0,0,0
32902338,0,0,1,0,0,0,0
32558193,1,0,1,0,0,0,0
32371472,0,0,0,1,0,0,0
32519760,0,0,0,0,0,0,1
32677778,0,0,1,0,0,0,0
32834583,0,0,0,0,0,1,0
32983174,1,0,0,1,0,0,0
32770169,0,0,1,0,0,1,0
32404050,0,0,1,0,0,0,0
32529545,1,0,0,1,0,0,0
32830564,0,0,1,0,0,0,0
32993736,0,0,1,0,0,0,0
33045016,0,0,1,0,0,0,0
32448757,0,0,1,0,0,0,0
32994364,1,1,0,1,0,0,0
32193638,0,1,0,1,0,0,0
32841283,0,0,1,0,0,1,0
32853599,1,0,0,1,0,0,0
32523928,0,0,0,0,0,0,1
32354022,1,0,0,1,0,0,0
32395965,0,0,0,0,0,0,1
32497459,0,0,1,0,0,0,0
32687345,1,0,0,1,0,0,0
32304371,0,0,1,0,0,0,0
32738193,1,0,0,1,0,0,0
32678695,1,0,0,1,0,0,0
32934084,0,0,0,1,0,0,0
32278758,0,1,0,0,1,0,0
32773471,1,1,0,0,0,0,0
33012988,0,0,1,1,0,0,0
32952269,0,0,1,0,0,1,0
32916258,1,1,0,1,0,0,0
32427219,0,0,1,0,0,0,0
32824787,0,1,0,0,0,0,0
32474676,0,0,1,0,0,0,0
32815850,0,0,1,0,0,0,0
32758889,1,0,0,1,0,0,0
32585619,0,1,0,0,0,0,0
32379887,1,1,0,0,0,0,0
32595359,1,0,0,0,0,0,0
32915166,0,0,1,0,0,0,0
32234709,0,0,0,0,0,1,0
32635290,0,0,1,0,0,0,0
32569905,0,0,1,0,0,0,0
32243607,0,1,0,0,0,0,0
32692666,0,1,0,0,0,0,0
32375488,1,0,0,0,0,0,0
32867591,0,1,0,0,0,0,0
33014751,0,1,0,0,0,0,0
33073202,1,0,0,0,0,0,0
32461413,0,0,1,0,0,0,0
33017616,0,0,1,0,0,0,0
32574237,1,0,0,0,0,0,0
32990119,0,0,1,0,0,0,0
32338298,0,0,1,0,0,0,0
32417195,0,0,1,0,0,0,0
32591166,1,1,0,0,0,0,0
32544492,0,0,1,0,0,0,0
33075298,1,1,0,0,0,0,0
32347997,0,0,1,0,0,0,0
32854983,0,0,1,0,0,0,0
32633713,0,0,1,0,0,0,0
32298686,0,0,1,0,0,0,0
32758298,1,0,0,0,0,0,0
32458400,1,0,0,1,0,0,0
32733921,1,1,0,0,0,0,0
32724685,0,0,0,0,0,0,1
32599281,0,0,1,0,0,0,0
32448770,1,0,0,0,0,0,0
32316857,0,0,1,0,0,0,0
32837951,0,0,1,0,0,0,0
32963091,1,0,0,0,0,0,0
32436101,0,1,0,0,0,0,0
32208917,0,1,0,0,0,0,0
32766453,0,0,1,0,0,0,0
32634079,1,0,0,1,0,0,0
32931443,0,1,0,0,0,0,0
32335406,1,1,0,0,0,0,0
32756893,0,0,1,0,0,0,0
32312025,0,0,0,0,0,0,1
32288941,0,0,1,0,0,0,0
32757278,1,1,0,0,0,0,0
32532932,1,0,0,0,0,0,0
32861838,1,1,0,1,0,0,0
32479911,0,0,0,0,0,0,1
32419751,0,0,1,0,0,0,0
32341946,0,0,0,1,0,0,0
32534344,0,1,0,0,0,0,0
32325167,1,1,0,0,0,0,0
32518901,0,1,1,0,0,0,0
32847031,1,0,0,1,0,0,0
32799381,1,1,1,0,0,0,0
32666316,0,1,0,0,0,0,0
32276051,0,1,0,0,0,0,0
32979139,0,0,1,0,0,0,0
32786401,1,0,0,0,0,0,0
32609290,1,0,1,0,0,0,0
32628051,0,0,0,0,0,0,1
32751749,0,1,1,0,0,0,0
32534848,1,1,0,0,0,0,0
32247212,0,1,0,1,0,0,0
32938527,0,0,0,0,1,0,0
32651579,1,1,0,1,0,0,0
32622723,1,0,0,0,0,0,0
32838154,1,1,0,0,0,0,0
32723452,0,1,0,0,0,0,0
32991438,1,0,0,0,0,0,0
32375105,0,0,1,0,0,0,0
32840071,0,0,1,0,0,0,0
32712159,0,0,1,0,0,0,0
32676080,1,0,0,1,0,0,0
32864484,0,0,1,0,0,0,0
32792041,1,0,0,0,0,0,0
32823355,0,0,1,0,0,0,0
32820179,0,0,0,1,0,0,0
33020546,1,1,0,0,0,0,0
32576055,0,0,1,0,1,0,0
32426202,0,0,1,0,0,0,0
32853294,0,0,1,0,0,0,0
32675211,0,0,1,0,0,0,0
32415472,0,0,1,0,0,0,0
32710626,0,0,1,0,0,0,0
32524785,0,0,1,0,0,0,0
32639615,0,0,1,0,0,0,0
32980417,0,0,1,0,0,0,0
33032685,0,1,0,0,0,0,0
32914732,1,0,0,0,0,0,0
32406755,0,0,1,0,0,0,0
32363349,0,0,1,0,0,0,0
32380316,1,0,0,1,0,0,0
32547625,1,0,0,0,0,0,0
32442131,0,0,0,0,1,0,0
32641974,1,1,0,0,0,0,0
32181873,0,0,1,0,0,0,0
32797176,0,1,0,0,0,0,0
32961245,1,1,0,0,0,0,0
32622869,0,0,1,0,0,0,0
32187921,1,0,1,0,0,0,0
32587163,0,0,1,0,0,0,0
32888855,0,0,1,0,0,0,0
32432998,0,0,1,0,0,0,0
32773101,1,1,1,1,0,0,0
31991628,0,0,0,0,1,1,0
33043287,1,1,0,0,0,0,0
33060197,1,0,0,1,0,0,0
32714821,0,0,0,0,0,0,1
32992014,0,0,0,0,0,0,1
32678809,0,0,1,0,0,0,0
32995369,0,0,0,0,0,0,1
32920210,1,0,0,1,0,0,0
32376098,0,1,0,0,0,0,0
32371066,0,0,1,0,0,0,0
32381449,0,0,1,0,0,0,0
32540920,0,0,1,0,0,0,0
32120312,0,0,0,0,0,0,1
32844125,1,0,0,1,0,0,0
32596965,0,0,1,0,0,0,0
33027056,0,0,1,0,0,0,0
33008363,0,0,0,1,0,0,0
32610036,0,1,0,0,0,0,0
32112549,1,1,0,0,0,0,0
32655582,1,0,0,1,0,0,0
33072495,0,0,1,0,0,0,0
32582739,0,0,1,0,0,0,0
33078597,0,0,1,0,0,0,0
32757404,1,1,0,0,0,0,0
32459793,0,0,1,0,0,0,0
32658845,1,1,0,0,0,0,0
32839612,1,0,0,1,0,0,0
32619760,1,1,0,0,0,0,0
32763809,0,1,0,0,0,0,0
32876096,1,1,0,0,0,0,0
32749697,0,0,1,0,0,0,0
32361413,0,0,0,0,0,0,1
32374815,0,1,0,0,0,0,0
32426070,0,0,1,0,0,0,0
33079477,0,0,1,0,0,0,0
32589534,0,1,0,0,0,0,0
32744940,0,0,1,0,0,0,0
33005122,0,0,1,0,0,0,0
32864126,0,0,1,0,0,0,0
32762368,0,0,0,0,0,0,1
32848152,0,0,1,0,1,1,0
32240095,0,0,1,0,0,0,0
32582745,0,0,1,0,0,0,0
32946347,0,0,1,0,0,0,0
32409437,1,0,1,0,0,0,0
32080994,0,0,1,0,0,0,0
32292814,0,0,1,0,0,0,0
32466199,0,0,0,0,0,1,0
33027775,0,1,0,0,0,0,0
32928086,1,0,0,1,0,0,0
32471812,0,0,1,0,0,0,0
32267987,1,0,0,1,0,0,0
32705889,0,0,1,0,0,0,0
32908746,0,0,0,0,0,0,1
32745502,1,0,0,1,0,0,0
32687645,1,0,0,0,0,0,0
32641681,1,0,0,0,0,0,0
32780229,1,0,0,0,0,0,0
32839740,0,0,0,0,0,0,1
32884452,0,1,0,0,0,0,0
33064451,1,0,0,1,0,0,0
32710059,0,0,1,0,0,0,0
32354651,0,0,1,0,0,0,0
32586724,1,1,0,0,0,0,0
32705718,0,0,1,0,0,0,0
32544242,0,0,1,0,0,0,0
32319792,0,1,0,0,0,0,0
32348405,0,0,1,0,0,0,0
32938769,0,0,0,1,0,0,0
32753985,0,0,1,0,0,0,0
32801132,0,0,1,0,0,0,0
32695804,1,0,0,0,0,0,0
32732016,0,0,1,0,0,0,0
32552412,0,0,1,0,0,0,0
33067472,1,1,0,1,0,0,0
32670066,1,0,0,0,0,0,0
32980805,0,1,0,0,0,0,0
32860259,0,0,0,0,1,0,0
32673122,0,1,0,0,0,0,0
32651936,1,0,0,0,0,0,0
32836597,0,0,1,0,0,1,0
33076238,0,0,1,0,0,0,0
32560382,1,0,0,0,0,0,0
32535228,0,0,0,1,0,0,0
32568730,0,1,0,0,0,0,0
32731721,0,0,1,0,0,0,0
32725595,1,1,0,0,0,0,0
32824573,0,0,0,1,0,0,0
32837516,0,0,1,0,0,0,0
32441332,1,1,0,0,0,0,0
32984929,1,1,0,0,0,0,0
32905156,0,0,0,0,1,0,0
32229705,1,0,0,0,0,0,0
32836914,0,0,1,0,0,0,0
32631626,0,1,0,0,0,0,0
32712607,1,1,0,0,0,0,0
32467244,0,0,1,0,0,0,0
32715050,0,0,1,0,0,0,0
32110742,0,0,1,0,0,1,0
32399806,1,0,0,1,0,0,0
32909843,1,0,0,0,0,0,0
32584326,1,1,0,0,0,0,0
32518555,1,0,0,0,0,0,0
33028491,0,0,1,0,0,0,0
32534226,1,0,0,1,0,0,0
32871342,1,0,0,0,0,0,0
32470046,1,0,0,0,0,0,0
33034353,0,1,0,0,0,0,0
32810841,0,0,1,0,0,0,0
32829044,0,0,0,0,0,0,1
32841167,1,1,0,0,0,0,0
32621109,0,0,1,0,0,0,0
32683439,0,0,0,1,0,0,0
32652499,0,1,0,0,0,0,0
32599867,0,0,0,0,0,1,0
32907623,0,0,0,0,0,0,1
32550953,0,0,1,0,0,0,0
32362244,1,0,1,0,0,0,0
32357575,0,0,1,0,0,0,0
32773845,1,0,1,0,0,0,0
32416785,1,0,0,0,0,0,0
32512362,0,0,1,1,1,0,0
32707573,1,0,0,1,0,0,0
32534687,0,0,1,0,0,0,0
33077916,1,0,0,1,0,0,0
32931985,1,0,0,0,0,0,0
33072310,0,0,1,0,0,0,0
32510105,0,0,1,0,0,0,0
32362005,0,1,0,0,0,0,0
32591701,0,0,1,0,0,0,0
32365233,0,0,1,0,0,0,0
33021761,0,1,0,0,0,0,0
32991573,0,0,0,0,0,0,1
33027349,0,1,0,0,0,0,0
33079180,1,1,0,0,0,0,0
33045402,1,0,0,0,0,0,0
32845739,0,0,1,0,0,0,0
32022275,0,0,0,1,1,0,0
33077982,0,0,1,0,0,0,0
33011212,1,0,0,0,0,0,0
32384387,0,0,0,0,0,0,1
32871857,0,0,1,0,0,0,0
32396239,1,1,0,0,0,0,0
32425649,1,1,0,1,0,0,0
32407836,1,1,0,0,0,0,0
33025923,0,0,1,0,0,0,0
32423291,0,0,1,0,0,0,0
32564974,1,1,0,0,0,0,0
32837318,0,0,1,0,0,0,0
32694793,1,0,0,1,0,0,0
32033513,1,1,0,0,0,0,0
32046819,0,0,0,0,0,1,0
33043318,0,0,0,0,0,0,1
32735900,1,0,0,1,0,0,0
32971074,1,0,0,0,0,0,0
32748825,0,0,1,0,0,0,0
32250962,0,0,1,0,0,0,0
33040594,1,0,0,0,0,0,0
32615182,1,0,0,1,0,0,0
32932346,1,0,0,0,0,0,0
33009167,0,0,1,0,0,0,0
32496012,1,0,0,0,0,0,0
33021320,0,0,1,0,0,0,0
32699671,1,0,0,0,0,0,0
32836681,0,0,1,0,0,1,0
32725381,1,0,0,1,0,0,0
32279081,0,1,0,0,0,0,0
32798170,0,0,1,0,0,0,0
32517519,0,0,1,0,0,0,0
32541352,1,0,1,0,0,0,0
32778174,0,0,1,0,0,0,0
32543176,0,0,1,0,1,0,0
33006492,0,0,1,0,0,0,0
32271459,0,1,0,0,0,0,0
32859812,0,0,1,0,0,0,0
32383430,0,0,0,0,0,0,1
32403010,0,1,0,0,0,0,0
32550286,0,0,1,0,0,0,0
32740433,1,1,0,0,0,0,0
32487927,0,0,1,0,0,0,0
32914699,0,1,0,1,0,0,0
33012015,0,0,1,0,0,0,0
32282982,0,0,1,0,0,0,0
32788324,0,1,1,1,1,0,0
33033405,1,0,0,0,0,0,0
32725156,0,0,1,0,0,0,0
32283903,0,0,1,0,0,0,0
33036202,0,0,0,1,0,0,0
32694083,0,1,0,0,0,0,0
32742144,0,0,1,0,0,0,0
32976111,0,1,0,0,0,0,0
32893231,0,0,0,0,0,0,1
32462841,1,0,0,1,0,0,0
33038974,0,1,0,0,0,0,0
32907694,0,0,1,0,0,0,0
32555409,0,0,1,0,0,0,0
32503821,1,0,0,1,0,0,0
33002954,1,0,0,0,0,0,0
32842292,0,0,0,0,1,0,0
32836413,0,0,1,0,0,0,0
32970840,0,1,0,0,0,0,0
32315980,0,0,0,0,0,0,1
32574314,0,0,1,0,0,0,0
33080630,0,0,1,0,0,0,0
32909834,0,0,1,0,0,0,0
32835016,0,0,0,0,0,0,1
32730811,0,0,1,0,0,0,0
32852265,1,0,0,0,0,0,0
32027035,0,0,0,0,1,0,0
32769874,1,1,0,0,0,0,0
32326943,0,0,1,0,0,0,0
33052896,0,0,0,0,0,0,1
33035870,1,1,0,0,0,0,0
32512054,0,0,1,0,0,0,0
32833954,0,0,0,0,0,0,1
32372026,1,0,0,0,0,0,0
32302280,1,0,0,0,0,0,0
32384820,1,0,0,1,0,0,0
32418288,0,0,0,0,0,0,1
32313883,1,0,0,1,0,0,0
32299994,0,0,1,0,0,0,0
32401227,0,0,1,0,0,0,0
32753842,1,0,0,1,0,0,0
33070790,0,0,0,0,0,0,1
33027359,0,0,1,0,0,0,0
32430094,0,0,0,1,0,0,0
32674306,1,1,0,0,0,0,0
32946442,0,0,1,0,0,0,0
32440662,1,0,1,0,0,0,0
32834817,0,0,1,0,0,1,0
32327218,0,0,1,0,0,0,0
32603849,0,0,1,0,0,0,0
32826331,1,0,0,1,0,0,0
32818674,0,0,1,0,0,0,0
32739645,1,0,0,1,0,0,0
32666039,0,0,1,0,0,0,0
32376573,0,1,0,0,0,0,0
33031360,0,0,1,0,0,0,0
33072818,0,0,1,0,0,0,0
32837072,0,0,1,0,0,0,0
32709461,0,0,1,0,0,0,0
32673522,0,0,1,0,1,0,0
32995555,1,1,0,0,0,0,0
32847836,0,0,1,0,0,0,0
32534946,0,1,1,0,0,0,0
32762135,1,0,0,1,0,0,0
32786152,1,0,0,0,0,0,0
32531128,0,0,0,0,0,0,1
32702153,1,1,0,0,0,0,0
32292826,1,0,0,0,0,0,0
32834619,0,0,0,0,0,1,0
32489730,0,0,1,0,0,0,0
32611911,1,0,1,0,0,0,0
32907676,1,1,0,0,0,0,0
32309622,1,0,0,0,0,0,0
32955105,0,0,1,0,0,0,0
32886842,0,0,1,0,0,0,0
32493812,1,0,0,1,0,0,0
32403248,0,0,1,0,0,0,0
32446866,1,0,0,1,0,0,0
32640418,0,1,0,0,0,0,0
33017239,0,0,1,0,0,0,0
32837510,0,1,0,0,0,0,0
32939794,0,0,1,0,0,0,0
32747161,0,0,0,0,0,0,1
32415473,0,0,1,0,0,0,0
32361701,0,0,1,0,0,0,0
32900326,1,1,0,0,0,0,0
32795359,1,0,0,1,0,0,0
32098289,0,0,0,0,0,1,0
32375574,1,0,0,1,0,0,0
32349031,1,0,0,1,0,0,0
32685653,0,0,0,0,0,0,1
32815845,0,0,1,0,0,0,0
32604468,0,0,1,0,0,1,0
32597388,0,0,1,0,0,0,0
32171866,1,0,0,1,0,0,0
32674817,0,0,1,0,0,0,0
32516797,1,0,0,0,0,0,0
32395098,1,0,0,1,0,0,0
32818021,0,0,1,0,0,0,0
32911131,0,0,1,0,0,0,0
32835037,1,1,0,0,0,0,0
33023050,1,0,1,0,0,0,0
32727094,0,0,1,0,0,0,0
32335366,1,0,0,1,0,0,0
32801735,0,0,1,0,0,0,0
32800517,0,0,1,0,0,0,0
32990193,0,0,1,0,0,0,0
32932333,1,1,0,0,0,0,0
33027248,0,1,0,0,0,0,0
32670923,0,0,1,0,0,0,0
33048841,0,0,1,0,0,0,0
32746955,0,0,1,0,0,0,0
32850241,0,1,0,0,0,0,0
32292637,0,0,1,0,0,0,0
32502034,0,1,1,0,0,0,0
32697082,0,1,0,0,0,0,0
32707945,0,0,0,1,0,0,0
32925702,0,0,1,0,0,0,0
32834647,0,0,1,0,0,1,0
32715812,0,0,0,0,1,0,0
32425239,0,0,1,0,0,0,0
32740067,0,0,1,0,0,0,0
32398607,0,0,1,0,0,0,0
32224151,1,1,0,0,0,0,0
32731911,0,0,0,0,0,1,0
32204750,1,1,0,0,0,0,0
32344276,0,0,0,1,0,0,0
33066442,1,0,0,1,0,0,0
32806613,0,0,1,0,0,1,0
32719655,0,0,1,0,0,0,0
32446037,0,1,0,0,0,0,0
32527345,1,1,0,0,0,0,0
32699615,1,1,0,0,0,0,0
32473657,1,1,0,0,0,0,0
32514386,0,0,1,0,0,0,0
32570882,1,0,0,1,0,0,0
32829464,0,0,1,0,0,0,0
32981664,0,1,1,0,0,0,0
32548994,0,0,1,0,0,0,0
33040520,1,1,0,0,0,0,0
33031192,1,0,0,0,0,0,0
32665234,1,0,0,0,0,0,0
32922220,0,0,1,0,0,0,0
32349183,0,0,1,0,0,0,0
32538810,0,0,1,0,0,0,0
32464081,0,0,1,0,0,0,0
32499159,0,0,1,0,0,0,0
32505456,0,0,1,0,0,0,0
32271393,0,0,1,0,0,0,0
32662571,0,0,1,0,0,0,0
32907371,1,1,0,0,0,0,0
32077115,0,1,0,1,0,0,0
32816835,0,0,0,0,0,0,1
32370558,0,0,0,0,0,0,1
32530994,0,0,0,0,0,0,1
32502274,0,0,1,0,1,1,0
32789143,0,0,0,0,0,0,1
32819898,0,0,0,0,0,0,1
32728799,0,0,0,0,0,0,1
32719738,1,0,1,0,0,0,0
32292909,1,0,0,0,0,0,0
32838234,0,0,1,0,0,0,0
32403911,0,0,1,0,0,0,0
32653649,1,0,1,0,0,0,0
32798473,1,1,0,0,0,0,0
32435987,0,0,1,0,0,0,0
32264898,0,0,1,0,0,0,0
32488493,0,0,1,0,1,0,0
32646908,0,0,0,1,0,0,0
33058156,0,0,1,0,0,0,0
32426303,0,1,0,0,0,0,0
32561979,1,0,0,1,0,0,0
32437659,1,0,0,1,0,0,0
33014355,0,1,0,0,0,0,0
32874355,0,0,1,0,0,0,0
32501373,0,0,1,0,0,0,0
32319200,1,0,0,0,0,0,0
33021422,0,0,0,0,0,0,1
32702310,0,0,1,0,0,0,0
32487271,0,1,0,0,0,0,0
33008778,1,1,0,0,0,0,0
32690158,0,0,1,0,0,0,0
32232474,1,0,0,0,0,0,0
32611509,0,0,1,0,0,0,0
33072460,0,0,1,0,0,1,0
32843818,0,0,1,0,0,0,0
32911000,1,1,0,0,0,0,0
32487005,0,0,1,0,0,0,0
33073555,0,1,0,1,0,0,0
32355114,0,0,0,0,0,0,1
32470948,1,0,0,1,0,0,0
32309388,0,1,0,0,0,0,0
32889621,0,0,1,0,0,0,0
32868985,1,1,0,0,0,0,0
32780426,0,0,1,0,0,0,0
32899958,1,0,0,0,0,0,0
33042733,0,0,1,0,0,1,0
32276929,1,0,0,1,0,0,0
32492532,0,0,1,0,0,0,0
32984621,0,0,1,1,0,0,0
32333552,0,0,1,0,0,0,0
33004737,0,0,1,0,0,0,0
32539312,0,0,1,0,0,0,0
32594121,0,0,1,0,1,0,0
32412915,0,0,1,0,0,0,0
32641525,0,0,0,0,0,0,1
32501410,0,0,1,0,0,0,0
32837461,0,0,1,0,0,0,0
32348588,1,1,0,0,0,0,0
32619318,1,0,0,0,0,0,0
32395544,0,0,1,0,0,0,0
32873791,0,1,0,0,0,0,0
32409547,0,0,0,1,0,0,0
32820626,0,1,0,0,0,0,0
32562137,0,0,1,0,0,0,0
32904824,0,0,1,0,0,0,0
32407178,0,0,1,0,0,0,0
32788602,0,1,0,0,0,0,0
32500944,0,1,0,1,0,0,0
32536944,0,0,0,0,0,0,1
32632359,1,0,0,1,0,0,0
32938231,1,1,0,0,0,0,0
32945200,0,0,0,0,0,0,1
32471876,1,0,0,0,0,0,0
32683550,0,1,0,0,0,0,0
32522067,1,0,0,1,0,0,0
32301692,1,1,1,0,0,0,0
32557684,0,0,1,0,0,0,0
33080120,0,0,1,0,0,0,0
33072084,1,0,0,0,0,0,0
32373999,1,1,0,1,0,0,0
32965360,1,0,0,0,0,0,0
